"PROVRES";"TIPPARTO";"SEXO";"IMEDAD";"ITIEMGEST";"IMINSTRUC";"IPESONAC";"CUENTA"
02;1;1;6.35 a 39;6.37 a 41;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;6
02;1;1;6.35 a 39;6.37 a 41;4.Sin especificar;2.2500 gramos y más;387
02;1;1;6.35 a 39;8.Sin especificar;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
02;1;1;7.40 a 44;4.28 a 31;4.Sin especificar;1.Menos de 2500 gramos;1
02;1;1;7.40 a 44;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;3
02;1;1;7.40 a 44;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;44
02;1;1;7.40 a 44;6.37 a 41;4.Sin especificar;2.2500 gramos y más;148
02;1;1;8.De 45 y más;5.32 a 36;4.Sin especificar;2.2500 gramos y más;2
02;1;1;8.De 45 y más;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;9
02;1;1;8.De 45 y más;6.37 a 41;4.Sin especificar;1.Menos de 2500 gramos;1
02;1;1;9.Sin especificar;7.42 y más;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;1
02;1;1;9.Sin especificar;8.Sin especificar;4.Sin especificar;3.Sin especificar;7
02;1;2;1.Menor de 15;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;6
02;1;2;2.15 a 19;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;5
02;1;2;2.15 a 19;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;59
02;1;2;3.20 a 24;4.28 a 31;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
02;1;2;3.20 a 24;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;5
02;1;2;3.20 a 24;5.32 a 36;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;5
02;1;2;3.20 a 24;5.32 a 36;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;11
02;1;2;3.20 a 24;5.32 a 36;4.Sin especificar;1.Menos de 2500 gramos;4
02;1;2;3.20 a 24;6.37 a 41;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;8
02;1;2;4.25 a 29;5.32 a 36;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;4
02;1;2;4.25 a 29;5.32 a 36;4.Sin especificar;1.Menos de 2500 gramos;7
02;1;2;4.25 a 29;6.37 a 41;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;7
02;1;2;4.25 a 29;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;34
02;1;2;4.25 a 29;6.37 a 41;3.Secundario/Polimodal Completa y más;3.Sin especificar;2
02;1;2;5.30 a 34;3.24 a 27;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;3
02;1;2;5.30 a 34;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;12
02;1;2;5.30 a 34;7.42 y más;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;1
02;1;2;6.35 a 39;3.24 a 27;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;2
02;1;2;6.35 a 39;5.32 a 36;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;3
02;1;2;6.35 a 39;5.32 a 36;4.Sin especificar;2.2500 gramos y más;13
02;1;2;6.35 a 39;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;212
02;1;2;6.35 a 39;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;2469
02;1;2;6.35 a 39;6.37 a 41;4.Sin especificar;1.Menos de 2500 gramos;12
02;1;2;6.35 a 39;7.42 y más;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;3
02;1;2;6.35 a 39;8.Sin especificar;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;3
02;1;2;7.40 a 44;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;6
02;1;2;7.40 a 44;5.32 a 36;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;2
02;1;2;7.40 a 44;5.32 a 36;4.Sin especificar;2.2500 gramos y más;4
02;1;2;7.40 a 44;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;72
02;1;2;7.40 a 44;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;744
02;1;2;7.40 a 44;6.37 a 41;4.Sin especificar;1.Menos de 2500 gramos;8
02;1;2;7.40 a 44;7.42 y más;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;1
02;1;2;7.40 a 44;8.Sin especificar;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;1
02;1;2;8.De 45 y más;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;1
02;1;2;8.De 45 y más;5.32 a 36;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;5
02;1;2;8.De 45 y más;5.32 a 36;4.Sin especificar;1.Menos de 2500 gramos;2
02;1;2;8.De 45 y más;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;6
02;1;2;8.De 45 y más;6.37 a 41;4.Sin especificar;2.2500 gramos y más;14
02;1;2;9.Sin especificar;5.32 a 36;4.Sin especificar;1.Menos de 2500 gramos;1
02;1;9;5.30 a 34;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;2
02;2;1;3.20 a 24;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;3
02;2;1;3.20 a 24;5.32 a 36;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;2
02;2;1;3.20 a 24;5.32 a 36;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;1
02;2;1;4.25 a 29;5.32 a 36;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;1
02;2;1;4.25 a 29;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
02;2;1;5.30 a 34;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;3
02;2;1;6.35 a 39;3.24 a 27;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;2
02;2;1;6.35 a 39;5.32 a 36;4.Sin especificar;2.2500 gramos y más;2
02;2;1;6.35 a 39;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;2
02;2;1;6.35 a 39;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;18
02;2;1;6.35 a 39;6.37 a 41;4.Sin especificar;1.Menos de 2500 gramos;1
02;2;1;7.40 a 44;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;3
02;2;1;7.40 a 44;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;1
02;2;1;7.40 a 44;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;11
02;2;1;8.De 45 y más;5.32 a 36;4.Sin especificar;1.Menos de 2500 gramos;2
02;2;1;8.De 45 y más;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;3
02;2;2;2.15 a 19;4.28 a 31;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
02;2;2;3.20 a 24;4.28 a 31;4.Sin especificar;1.Menos de 2500 gramos;2
02;2;2;3.20 a 24;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;1
02;2;2;3.20 a 24;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;2
02;2;2;4.25 a 29;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;2
02;2;2;4.25 a 29;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;12
02;2;2;4.25 a 29;5.32 a 36;4.Sin especificar;2.2500 gramos y más;2
02;2;2;4.25 a 29;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;2
02;2;2;4.25 a 29;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;4
02;2;2;5.30 a 34;3.24 a 27;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;2
02;2;2;5.30 a 34;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;4
02;2;2;5.30 a 34;5.32 a 36;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;10
02;2;2;5.30 a 34;5.32 a 36;4.Sin especificar;1.Menos de 2500 gramos;5
02;2;2;5.30 a 34;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;16
02;2;2;5.30 a 34;6.37 a 41;4.Sin especificar;2.2500 gramos y más;1
02;2;2;6.35 a 39;5.32 a 36;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;5
02;2;2;6.35 a 39;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;8
02;2;2;7.40 a 44;5.32 a 36;4.Sin especificar;1.Menos de 2500 gramos;3
02;2;2;7.40 a 44;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;5
02;2;2;8.De 45 y más;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;4
02;2;2;8.De 45 y más;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;3
02;9;1;3.20 a 24;5.32 a 36;4.Sin especificar;2.2500 gramos y más;1
02;9;1;3.20 a 24;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;2
02;9;1;3.20 a 24;6.37 a 41;4.Sin especificar;1.Menos de 2500 gramos;1
02;9;1;3.20 a 24;6.37 a 41;4.Sin especificar;3.Sin especificar;2
02;9;1;4.25 a 29;4.28 a 31;4.Sin especificar;2.2500 gramos y más;1
02;9;1;4.25 a 29;6.37 a 41;4.Sin especificar;3.Sin especificar;8
02;9;1;4.25 a 29;8.Sin especificar;4.Sin especificar;1.Menos de 2500 gramos;1
02;9;1;4.25 a 29;8.Sin especificar;4.Sin especificar;3.Sin especificar;3
02;9;1;5.30 a 34;5.32 a 36;4.Sin especificar;2.2500 gramos y más;3
02;9;1;5.30 a 34;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;23
02;9;1;6.35 a 39;4.28 a 31;4.Sin especificar;1.Menos de 2500 gramos;2
02;9;1;6.35 a 39;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
02;9;1;6.35 a 39;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;1
02;9;1;6.35 a 39;6.37 a 41;4.Sin especificar;2.2500 gramos y más;107
02;9;1;6.35 a 39;7.42 y más;4.Sin especificar;2.2500 gramos y más;1
02;9;1;7.40 a 44;4.28 a 31;4.Sin especificar;1.Menos de 2500 gramos;3
02;9;1;7.40 a 44;5.32 a 36;4.Sin especificar;2.2500 gramos y más;1
02;9;1;7.40 a 44;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;8
02;9;1;8.De 45 y más;6.37 a 41;4.Sin especificar;1.Menos de 2500 gramos;1
02;9;2;2.15 a 19;6.37 a 41;4.Sin especificar;1.Menos de 2500 gramos;1
02;9;2;3.20 a 24;5.32 a 36;4.Sin especificar;1.Menos de 2500 gramos;3
02;9;2;3.20 a 24;6.37 a 41;4.Sin especificar;2.2500 gramos y más;83
02;9;2;3.20 a 24;8.Sin especificar;4.Sin especificar;3.Sin especificar;1
02;9;2;4.25 a 29;3.24 a 27;4.Sin especificar;1.Menos de 2500 gramos;1
02;9;2;4.25 a 29;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;1
02;9;2;4.25 a 29;6.37 a 41;4.Sin especificar;2.2500 gramos y más;105
02;9;2;5.30 a 34;5.32 a 36;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;1
02;9;2;6.35 a 39;6.37 a 41;4.Sin especificar;1.Menos de 2500 gramos;1
02;9;2;6.35 a 39;6.37 a 41;4.Sin especificar;3.Sin especificar;15
02;9;2;6.35 a 39;8.Sin especificar;4.Sin especificar;3.Sin especificar;2
02;9;2;7.40 a 44;6.37 a 41;4.Sin especificar;3.Sin especificar;3
02;9;2;7.40 a 44;8.Sin especificar;4.Sin especificar;3.Sin especificar;1
02;9;2;8.De 45 y más;5.32 a 36;4.Sin especificar;3.Sin especificar;1
02;9;2;8.De 45 y más;6.37 a 41;4.Sin especificar;2.2500 gramos y más;13
02;9;2;9.Sin especificar;6.37 a 41;4.Sin especificar;2.2500 gramos y más;1
02;1;1;1.Menor de 15;4.28 a 31;4.Sin especificar;1.Menos de 2500 gramos;1
02;1;1;1.Menor de 15;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;1
02;1;1;2.15 a 19;3.24 a 27;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;1
02;1;1;2.15 a 19;5.32 a 36;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;2
02;1;1;2.15 a 19;6.37 a 41;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;3
02;1;1;2.15 a 19;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;147
02;1;1;3.20 a 24;3.24 a 27;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;2
02;1;1;3.20 a 24;4.28 a 31;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
02;1;1;3.20 a 24;6.37 a 41;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;5
02;1;1;3.20 a 24;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;267
02;1;1;3.20 a 24;7.42 y más;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;2
02;1;1;4.25 a 29;4.28 a 31;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;3
02;1;1;4.25 a 29;4.28 a 31;4.Sin especificar;1.Menos de 2500 gramos;3
02;1;1;4.25 a 29;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;37
02;1;1;4.25 a 29;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;338
02;1;1;4.25 a 29;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;222
02;1;1;4.25 a 29;8.Sin especificar;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;1
02;1;1;5.30 a 34;3.24 a 27;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
02;1;1;5.30 a 34;3.24 a 27;4.Sin especificar;1.Menos de 2500 gramos;3
02;1;1;5.30 a 34;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;14
02;1;1;5.30 a 34;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;10
02;1;1;5.30 a 34;5.32 a 36;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;4
02;1;1;5.30 a 34;5.32 a 36;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;90
02;1;1;5.30 a 34;6.37 a 41;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;4
02;1;1;5.30 a 34;6.37 a 41;4.Sin especificar;1.Menos de 2500 gramos;7
02;1;1;5.30 a 34;6.37 a 41;4.Sin especificar;2.2500 gramos y más;459
02;1;1;5.30 a 34;7.42 y más;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;2
02;1;1;6.35 a 39;2.22 a 23;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
02;1;1;6.35 a 39;4.28 a 31;4.Sin especificar;1.Menos de 2500 gramos;2
02;1;1;6.35 a 39;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;66
02;1;1;6.35 a 39;5.32 a 36;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;103
02;1;1;6.35 a 39;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;229
02;1;1;6.35 a 39;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;101
02;1;1;6.35 a 39;8.Sin especificar;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;2
02;1;1;7.40 a 44;5.32 a 36;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;2
02;1;1;7.40 a 44;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;27
02;1;1;7.40 a 44;6.37 a 41;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
02;1;1;7.40 a 44;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;85
02;1;1;7.40 a 44;6.37 a 41;1.Hasta Primaria/C.EGB Completa;3.Sin especificar;1
02;1;1;7.40 a 44;6.37 a 41;4.Sin especificar;1.Menos de 2500 gramos;1
02;1;1;8.De 45 y más;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;3
02;1;1;8.De 45 y más;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
02;1;1;8.De 45 y más;5.32 a 36;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;1
02;1;1;8.De 45 y más;5.32 a 36;4.Sin especificar;1.Menos de 2500 gramos;1
02;1;1;8.De 45 y más;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;3
02;1;1;8.De 45 y más;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;98
02;1;1;9.Sin especificar;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;3
02;1;2;1.Menor de 15;6.37 a 41;4.Sin especificar;2.2500 gramos y más;1
02;1;2;2.15 a 19;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
02;1;2;2.15 a 19;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;6
02;1;2;2.15 a 19;5.32 a 36;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;2
02;1;2;2.15 a 19;6.37 a 41;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;3
02;1;2;2.15 a 19;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;111
02;1;2;2.15 a 19;6.37 a 41;4.Sin especificar;1.Menos de 2500 gramos;1
02;1;2;2.15 a 19;6.37 a 41;4.Sin especificar;2.2500 gramos y más;51
02;1;2;3.20 a 24;3.24 a 27;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
02;1;2;3.20 a 24;5.32 a 36;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;5
02;1;2;3.20 a 24;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;22
02;1;2;3.20 a 24;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;271
02;1;2;3.20 a 24;6.37 a 41;4.Sin especificar;1.Menos de 2500 gramos;5
02;1;2;3.20 a 24;6.37 a 41;4.Sin especificar;2.2500 gramos y más;211
02;1;2;3.20 a 24;8.Sin especificar;3.Secundario/Polimodal Completa y más;3.Sin especificar;1
02;1;2;4.25 a 29;3.24 a 27;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;4
02;1;2;4.25 a 29;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;10
02;1;2;4.25 a 29;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;6
02;1;2;4.25 a 29;6.37 a 41;4.Sin especificar;2.2500 gramos y más;315
02;1;2;4.25 a 29;7.42 y más;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;2
02;1;2;5.30 a 34;3.24 a 27;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;5
02;1;2;5.30 a 34;4.28 a 31;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;1
02;1;2;5.30 a 34;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;7
02;1;2;5.30 a 34;5.32 a 36;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;10
02;1;2;5.30 a 34;5.32 a 36;4.Sin especificar;1.Menos de 2500 gramos;7
02;1;2;5.30 a 34;5.32 a 36;4.Sin especificar;2.2500 gramos y más;7
02;1;2;5.30 a 34;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;71
02;1;2;5.30 a 34;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;2606
02;1;2;5.30 a 34;6.37 a 41;3.Secundario/Polimodal Completa y más;3.Sin especificar;1
02;1;2;5.30 a 34;7.42 y más;4.Sin especificar;2.2500 gramos y más;2
02;1;2;6.35 a 39;2.22 a 23;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
02;1;2;6.35 a 39;3.24 a 27;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;3
02;1;2;6.35 a 39;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;10
02;1;2;6.35 a 39;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;6
02;1;2;6.35 a 39;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;2
02;1;2;6.35 a 39;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;54
02;1;2;6.35 a 39;6.37 a 41;4.Sin especificar;2.2500 gramos y más;338
02;1;2;7.40 a 44;2.22 a 23;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
02;1;2;7.40 a 44;3.24 a 27;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;4
02;1;2;7.40 a 44;3.24 a 27;4.Sin especificar;3.Sin especificar;1
02;1;2;7.40 a 44;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;8
02;1;2;7.40 a 44;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;23
02;1;2;8.De 45 y más;4.28 a 31;4.Sin especificar;1.Menos de 2500 gramos;1
02;1;2;8.De 45 y más;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;12
02;1;2;8.De 45 y más;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;5
02;1;2;9.Sin especificar;5.32 a 36;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;1
02;1;2;9.Sin especificar;8.Sin especificar;1.Hasta Primaria/C.EGB Completa;3.Sin especificar;1
02;1;2;9.Sin especificar;8.Sin especificar;4.Sin especificar;3.Sin especificar;7
02;2;1;3.20 a 24;5.32 a 36;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;1
02;2;1;3.20 a 24;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;5
02;2;1;3.20 a 24;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;1
02;2;1;3.20 a 24;6.37 a 41;4.Sin especificar;2.2500 gramos y más;1
02;2;1;4.25 a 29;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;4
02;2;1;4.25 a 29;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;4
02;2;1;4.25 a 29;6.37 a 41;4.Sin especificar;2.2500 gramos y más;2
02;2;1;5.30 a 34;3.24 a 27;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
02;2;1;5.30 a 34;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;3
02;2;1;5.30 a 34;5.32 a 36;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;2
02;2;1;5.30 a 34;5.32 a 36;4.Sin especificar;1.Menos de 2500 gramos;5
02;2;1;5.30 a 34;5.32 a 36;4.Sin especificar;2.2500 gramos y más;1
02;2;1;5.30 a 34;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;16
02;2;1;5.30 a 34;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;15
02;2;1;6.35 a 39;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;10
02;2;1;6.35 a 39;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;4
02;2;1;6.35 a 39;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;7
02;2;1;6.35 a 39;6.37 a 41;4.Sin especificar;2.2500 gramos y más;5
02;2;1;7.40 a 44;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
